basin,year,month,fill_ratio,stored_hm3,capacity_hm3
Cuencas Internas del País Vasco,1995,8,0.6667,70.0,105.0
Cuencas Internas del País Vasco,1995,9,0.5952,50.0,84.0
Cuencas Internas del País Vasco,1995,10,0.5524,58.0,105.0
Cuencas Internas del País Vasco,1995,11,0.4762,40.0,84.0
Cuencas Internas del País Vasco,1995,12,0.4881,41.0,84.0
Cuencas Internas del País Vasco,1996,1,0.5238,55.0,105.0
Cuencas Internas del País Vasco,1996,2,0.6429,54.0,84.0
Cuencas Internas del País Vasco,1996,3,0.8571,72.0,84.0
Cuencas Internas del País Vasco,1996,4,0.9048,95.0,105.0
Cuencas Internas del País Vasco,1996,5,0.869,73.0,84.0
Cuencas Internas del País Vasco,1996,6,0.8214,69.0,84.0
Cuencas Internas del País Vasco,1996,7,0.7714,81.0,105.0
Cuencas Internas del País Vasco,1996,8,0.7619,64.0,84.0
Cuencas Internas del País Vasco,1996,9,0.7619,64.0,84.0
Cuencas Internas del País Vasco,1996,10,0.7619,80.0,105.0
Cuencas Internas del País Vasco,1996,11,0.7381,62.0,84.0
Cuencas Internas del País Vasco,1996,12,0.9619,101.0,105.0
Cuencas Internas del País Vasco,1997,1,0.9881,83.0,84.0
Cuencas Internas del País Vasco,1997,2,0.9881,83.0,84.0
Cuencas Internas del País Vasco,1997,3,0.8929,75.0,84.0
Cuencas Internas del País Vasco,1997,4,0.819,86.0,105.0
Cuencas Internas del País Vasco,1997,5,0.8095,68.0,84.0
Cuencas Internas del País Vasco,1997,6,0.8452,71.0,84.0
Cuencas Internas del País Vasco,1997,7,0.8286,87.0,105.0
Cuencas Internas del País Vasco,1997,8,0.8452,71.0,84.0
Cuencas Internas del País Vasco,1997,9,0.8381,88.0,105.0
Cuencas Internas del País Vasco,1997,10,0.7619,64.0,84.0
Cuencas Internas del País Vasco,1997,11,0.7619,64.0,84.0
Cuencas Internas del País Vasco,1997,12,0.8762,92.0,105.0
Cuencas Internas del País Vasco,1998,1,0.8929,75.0,84.0
Cuencas Internas del País Vasco,1998,2,0.8929,75.0,84.0
Cuencas Internas del País Vasco,1998,3,0.9143,96.0,105.0
Cuencas Internas del País Vasco,1998,4,0.9048,76.0,84.0
Cuencas Internas del País Vasco,1998,5,0.9167,77.0,84.0
Cuencas Internas del País Vasco,1998,6,0.8571,90.0,105.0
Cuencas Internas del País Vasco,1998,7,0.7976,67.0,84.0
Cuencas Internas del País Vasco,1998,8,0.7262,61.0,84.0
Cuencas Internas del País Vasco,1998,9,0.7048,74.0,105.0
Cuencas Internas del País Vasco,1998,10,0.8095,68.0,84.0
Cuencas Internas del País Vasco,1998,11,0.8571,72.0,84.0
Cuencas Internas del País Vasco,1998,12,0.9714,102.0,105.0
Cuencas Internas del País Vasco,1999,1,0.9762,82.0,84.0
Cuencas Internas del País Vasco,1999,2,0.9762,82.0,84.0
Cuencas Internas del País Vasco,1999,3,0.9714,102.0,105.0
Cuencas Internas del País Vasco,1999,4,0.9762,82.0,84.0
Cuencas Internas del País Vasco,1999,5,0.9167,77.0,84.0
Cuencas Internas del País Vasco,1999,6,0.8952,94.0,105.0
Cuencas Internas del País Vasco,1999,7,0.8095,68.0,84.0
Cuencas Internas del País Vasco,1999,8,0.7429,78.0,105.0
Cuencas Internas del País Vasco,1999,9,0.6667,56.0,84.0
Cuencas Internas del País Vasco,1999,10,0.5952,50.0,84.0
Cuencas Internas del País Vasco,1999,11,0.5714,60.0,105.0
Cuencas Internas del País Vasco,1999,12,0.6786,57.0,84.0
Cuencas Internas del País Vasco,2000,1,0.7976,67.0,84.0
Cuencas Internas del País Vasco,2000,2,0.7619,80.0,105.0
Cuencas Internas del País Vasco,2000,3,0.8095,68.0,84.0
Cuencas Internas del País Vasco,2000,4,0.8333,70.0,84.0
Cuencas Internas del País Vasco,2000,5,0.8571,90.0,105.0
Cuencas Internas del País Vasco,2000,6,0.8095,68.0,84.0
Cuencas Internas del País Vasco,2000,7,0.7738,65.0,84.0
Cuencas Internas del País Vasco,2000,8,0.7238,76.0,105.0
Cuencas Internas del País Vasco,2000,9,0.6786,57.0,84.0
Cuencas Internas del País Vasco,2000,10,0.6667,70.0,105.0
Cuencas Internas del País Vasco,2000,11,0.7381,62.0,84.0
Cuencas Internas del País Vasco,2000,12,0.75,63.0,84.0
Cuencas Internas del País Vasco,2001,1,0.8286,87.0,105.0
Cuencas Internas del País Vasco,2001,2,0.9167,77.0,84.0
Cuencas Internas del País Vasco,2001,3,0.9524,80.0,84.0
Cuencas Internas del País Vasco,2001,4,1.0,84.0,84.0
Cuencas Internas del País Vasco,2001,5,0.9619,101.0,105.0
Cuencas Internas del País Vasco,2001,6,0.8929,75.0,84.0
Cuencas Internas del País Vasco,2001,7,0.819,86.0,105.0
Cuencas Internas del País Vasco,2001,8,0.7738,65.0,84.0
Cuencas Internas del País Vasco,2001,9,0.7262,61.0,84.0
Cuencas Internas del País Vasco,2001,10,0.6381,67.0,105.0
Cuencas Internas del País Vasco,2001,11,0.619,52.0,84.0
Cuencas Internas del País Vasco,2001,12,0.6071,51.0,84.0
Cuencas Internas del País Vasco,2002,1,0.5714,60.0,105.0
Cuencas Internas del País Vasco,2002,2,0.5952,50.0,84.0
Cuencas Internas del País Vasco,2002,3,0.6429,54.0,84.0
Cuencas Internas del País Vasco,2002,4,0.6667,70.0,105.0
Cuencas Internas del País Vasco,2002,5,0.75,63.0,84.0
Cuencas Internas del País Vasco,2002,6,0.7262,61.0,84.0
Cuencas Internas del País Vasco,2002,7,0.6952,73.0,105.0
Cuencas Internas del País Vasco,2002,8,0.6548,55.0,84.0
Cuencas Internas del País Vasco,2002,9,0.6667,56.0,84.0
Cuencas Internas del País Vasco,2002,10,0.619,65.0,105.0
Cuencas Internas del País Vasco,2002,11,0.6905,58.0,84.0
Cuencas Internas del País Vasco,2002,12,0.8762,92.0,105.0
Cuencas Internas del País Vasco,2003,1,0.9286,78.0,84.0
Cuencas Internas del País Vasco,2003,2,1.0,84.0,84.0
Cuencas Internas del País Vasco,2003,3,0.9405,79.0,84.0
Cuencas Internas del País Vasco,2003,4,0.9048,95.0,105.0
Cuencas Internas del País Vasco,2003,5,0.9405,79.0,84.0
Cuencas Internas del País Vasco,2003,6,0.8929,75.0,84.0
Cuencas Internas del País Vasco,2003,7,0.819,86.0,105.0
Cuencas Internas del País Vasco,2003,8,0.7262,61.0,84.0
Cuencas Internas del País Vasco,2003,9,0.6476,68.0,105.0
Cuencas Internas del País Vasco,2003,10,0.5714,48.0,84.0
Cuencas Internas del País Vasco,2003,11,0.5714,48.0,84.0
Cuencas Internas del País Vasco,2003,12,0.6667,70.0,105.0
Cuencas Internas del País Vasco,2004,1,0.8929,75.0,84.0
Cuencas Internas del País Vasco,2004,2,0.9167,77.0,84.0
Cuencas Internas del País Vasco,2004,3,0.9714,102.0,105.0
Cuencas Internas del País Vasco,2004,4,0.9881,83.0,84.0
Cuencas Internas del País Vasco,2004,5,0.9881,83.0,84.0
Cuencas Internas del País Vasco,2004,6,0.9143,96.0,105.0
Cuencas Internas del País Vasco,2004,7,0.8333,70.0,84.0
Cuencas Internas del País Vasco,2004,8,0.7524,79.0,105.0
Cuencas Internas del País Vasco,2004,9,0.6667,56.0,84.0
Cuencas Internas del País Vasco,2004,10,0.5952,50.0,84.0
Cuencas Internas del País Vasco,2004,11,0.6286,66.0,105.0
Cuencas Internas del País Vasco,2004,12,0.6667,56.0,84.0
Cuencas Internas del País Vasco,2005,1,0.8333,70.0,84.0
Cuencas Internas del País Vasco,2005,2,0.9524,80.0,84.0
Cuencas Internas del País Vasco,2005,3,1.0,105.0,105.0
Cuencas Internas del País Vasco,2005,4,0.9762,82.0,84.0
Cuencas Internas del País Vasco,2005,5,0.9524,100.0,105.0
Cuencas Internas del País Vasco,2005,6,0.9048,76.0,84.0
Cuencas Internas del País Vasco,2005,7,0.8095,68.0,84.0
Cuencas Internas del País Vasco,2005,8,0.7333,77.0,105.0
Cuencas Internas del País Vasco,2005,9,0.6667,56.0,84.0
Cuencas Internas del País Vasco,2005,10,0.631,53.0,84.0
Cuencas Internas del País Vasco,2005,11,0.6857,72.0,105.0
Cuencas Internas del País Vasco,2005,12,0.9286,78.0,84.0
Cuencas Internas del País Vasco,2006,1,0.9619,101.0,105.0
Cuencas Internas del País Vasco,2006,2,0.9286,78.0,84.0
Cuencas Internas del País Vasco,2006,3,1.0,84.0,84.0
Cuencas Internas del País Vasco,2006,4,0.9286,78.0,84.0
Cuencas Internas del País Vasco,2006,5,0.9048,95.0,105.0
Cuencas Internas del País Vasco,2006,6,0.8452,71.0,84.0
Cuencas Internas del País Vasco,2006,7,0.75,63.0,84.0
Cuencas Internas del País Vasco,2006,8,0.6857,72.0,105.0
Cuencas Internas del País Vasco,2006,9,0.5952,50.0,84.0
Cuencas Internas del País Vasco,2006,10,0.5143,54.0,105.0
Cuencas Internas del País Vasco,2006,11,0.4762,40.0,84.0
